id,fecha,usuario,texto,tema,sentimiento,likes,reposts
13073,24/12/2023,user_91522,Mis papás compraron casa a mi edad. ahora hay 20 apps y nadie responde.,Generación Z y crisis de sentido,negativo,9005,4956
13074,22/10/2024,user_18094,"ChatGPT hace mi tarea, Google Maps decide mi ruta, Spotify elige mi música. ¿todavía pienso por mí mismo?.",IA y pérdida de autonomía humana,negativo,4264,2070
13075,23/03/2024,user_58479,Los algoritmos saben más de mí. que nuestra ética y eso asusta.,IA y pérdida de autonomía humana,neutral,10886,3164
13076,03/08/2023,user_11387,Me preocupa que la IA tome decisiones. sobre mi vida sin que yo pueda cuestionarla.,IA y pérdida de autonomía humana,neutral,2959,4583
13077,09/09/2024,user_51908,estoy cansado de fingir que todo está bien cuando claramente. nada lo está.,Generación Z y crisis de sentido,positivo,16196,1151
13078,12/06/2024,user_58412,Las videollamadas no reemplazan. cuando claramente nada lo está.,Generación Z y crisis de sentido,negativo,11642,4715
13079,14/04/2024,user_20736,honestamente ya no sé qué es real todo es contenido. todo es performance.,Generación Z y crisis de sentido,neutral,6012,644
13080,20/06/2024,user_51841,La IA escribe mejor que yo diseña mejor que yo. y es más rápida ¿qué me queda?.,IA y pérdida de autonomía humana,positivo,2715,2407
13081,12/01/2022,user_44889,Le pregunto a la IA cosas que antes. resolvía pensando estoy perdiendo mi criterio.,IA y pérdida de autonomía humana,positivo,10844,1696
13082,07/09/2024,user_37842,honestamente ya no sé qué es real todo es contenido. todo es performance.,Generación Z y crisis de sentido,negativo,9871,4976
13083,05/01/2023,user_73652,entre el doom scrolling y las noticias depresivas mi salud mental. va en picada.,Generación Z y crisis de sentido,positivo,8199,1714
13084,03/02/2022,user_31785,"Todos hablan del cambio climático, pero nadie hace nada real. ¿para qué planear un futuro?.",Generación Z y crisis de sentido,positivo,112,135
13085,08/06/2022,user_99969,"Todos hablan del cambio climático, pero nadie hace nada real. ¿para qué planear un futuro?.",Generación Z y crisis de sentido,positivo,7593,4262
13086,15/04/2023,user_39586,antes teníamos Messenger y éramos felices ahora hay 20 apps. y nadie responde.,Generación Z y crisis de sentido,negativo,12200,4748
13087,16/12/2024,user_1707,"La IA genera arte, en 5 segundos, yo tardo horas. ¿para qué seguir creando?.",IA y pérdida de autonomía humana,neutral,16951,3706
13088,31/07/2024,user_37447,Mis papás compraron casa a mi edad. gracias TikTok por romper mi atención.,Generación Z y crisis de sentido,positivo,10575,4944
13089,09/12/2022,user_55669,"Todos mis amigos están emprendiendo o haciendo side hustles, y yo solo quiero. un trabajo que no me consuma la vida.",Generación Z y crisis de sentido,positivo,12532,4352
13090,20/06/2024,user_87513,estoy cansado de fingir que todo está bien cuando claramente. nada lo está.,Generación Z y crisis de sentido,negativo,2771,2832
13091,14/10/2023,user_55217,La IA predice mis deseos antes. de que los tenga ¿soy tan predecible?.,IA y pérdida de autonomía humana,neutral,3843,2057
13092,03/03/2022,user_17774,"La IA está en, medicina, justicia, educación, ¿confiamos tanto. en la tecnología?.",IA y pérdida de autonomía humana,neutral,2839,1814
13093,06/06/2024,user_28837,"Los trabajos del futuro, no existen todavía, y los de ahora. los está tomando la IA.",IA y pérdida de autonomía humana,negativo,16479,316
13094,21/12/2023,user_65137,"la automatización nos quita trabajos, pero también propósito y significado.",IA y pérdida de autonomía humana,positivo,7204,3213
13095,29/04/2024,user_19800,La salud mental es importante hasta que pides días libres. cuando claramente nada lo está.,Generación Z y crisis de sentido,negativo,14452,1206
13096,24/06/2022,user_1080,Todos mis amigos están emprendiendo o haciendo side hustles. y yo solo quiero un trabajo que no me consuma la vida.,Generación Z y crisis de sentido,negativo,3385,335
13097,05/06/2024,user_10001,"¿Por qué tengo que monetizar mis hobbies, para que valgan la pena?. Solo quiero dibujar sin pensar en vender.",Generación Z y crisis de sentido,positivo,5603,2486
13098,17/12/2024,user_80408,Todos hablan del cambio climático. pero nadie hace nada real ¿para qué planear un futuro?.,Generación Z y crisis de sentido,neutral,13631,4699
13099,03/10/2022,user_43206,Todos mis amigos están en terapia o medicados. y aún así seguimos funcionando mal.,Generación Z y crisis de sentido,neutral,16030,900
13100,06/07/2022,user_79705,La IA predice mis deseos antes. de que los tenga ¿soy tan predecible?.,IA y pérdida de autonomía humana,neutral,16620,2298
13101,09/06/2024,user_43716,Me siento perdido entre lo que esperan de mí. y lo que realmente quiero la presión es insoportable.,Generación Z y crisis de sentido,positivo,13029,2195
13102,09/02/2023,user_52325,Aceptamos términos y condiciones sin leer. renuncio a algo de mi humanidad.,IA y pérdida de autonomía humana,negativo,16726,465
13103,20/01/2022,user_99635,Los trabajos del futuro no existen todavía. pero también propósito y significado.,IA y pérdida de autonomía humana,neutral,18973,1304
13104,27/10/2024,user_26963,Netflix decide qué veo Amazon qué compro. pero también propósito y significado.,IA y pérdida de autonomía humana,positivo,2422,193
13105,21/06/2022,user_66466,La cultura del hustle nos hizo creer que. no descansar es éxito pero solo estamos agotados.,Generación Z y crisis de sentido,positivo,2845,4891
13106,08/10/2022,user_88610,Tinder decide mis matches LinkedIn mis trabajos. las apps controlan mi vida social y laboral.,IA y pérdida de autonomía humana,positivo,7527,4866
13107,19/03/2024,user_66808,"Chateamos todo el día pero cuando nos vemos, no sabemos de qué hablar. perdimos la conexión real.",Generación Z y crisis de sentido,negativo,5866,2317
13108,12/08/2022,user_82978,ChatGPT hace mi tarea Google Maps decide mi ruta. que nuestra ética y eso asusta.,IA y pérdida de autonomía humana,neutral,9087,2991
13109,17/11/2022,user_18955,"Me siento perdido entre lo que esperan de mí, y lo que realmente quiero. la presión es insoportable.",Generación Z y crisis de sentido,neutral,5570,3788
13110,01/10/2024,user_79320,Me piden 5 años de experiencia para un trabajo entry level. que paga salario mínimo el mercado laboral está roto.,Generación Z y crisis de sentido,neutral,14762,1934
13111,11/08/2024,user_34436,"Me preocupa, que la IA tome decisiones, sobre mi vida. sin que yo pueda cuestionarla.",IA y pérdida de autonomía humana,neutral,353,3085
13112,07/09/2023,user_6342,Netflix decide qué veo Amazon qué compro. Instagram qué me gusta perdí mi libre albedrío.,IA y pérdida de autonomía humana,negativo,3659,551
13113,25/11/2022,user_54453,antes teníamos Messenger y éramos felices ahora hay 20 apps. y nadie responde.,Generación Z y crisis de sentido,neutral,14880,3777
13114,21/02/2024,user_46893,"La IA está en medicina, justicia, educación. tiene valor aunque sea lento.",IA y pérdida de autonomía humana,negativo,13882,1817
13115,23/01/2024,user_62028,"Empresas reemplazando humanos, con IA y bots, llamándolo. optimización de recursos.",IA y pérdida de autonomía humana,neutral,13585,4470
13116,27/12/2023,user_61027,Aceptamos términos y condiciones sin leer. vendiendo nuestros datos por usar apps gratis.,IA y pérdida de autonomía humana,negativo,9625,169
13117,11/07/2024,user_6683,"Mi feed está lleno de gente de mi edad siendo CEOs, mientras yo. apenas puedo pagar la renta.",Generación Z y crisis de sentido,positivo,17464,2500
13118,10/04/2023,user_96807,Netflix decide qué veo Amazon qué compro. renuncio a algo de mi humanidad.,IA y pérdida de autonomía humana,negativo,14868,2057
13119,16/02/2023,user_25255,Le pregunto a la IA cosas que antes. renuncio a algo de mi humanidad.,IA y pérdida de autonomía humana,neutral,14417,295
13120,15/09/2024,user_5288,"ChatGPT hace mi tarea, Google Maps decide mi ruta, Spotify elige mi música. ¿todavía pienso por mí mismo?.",IA y pérdida de autonomía humana,neutral,10186,3020
13121,27/04/2023,user_38580,Me preocupa que la IA tome decisiones. sobre mi vida sin que yo pueda cuestionarla.,IA y pérdida de autonomía humana,positivo,10422,4090
13122,17/03/2024,user_21856,honestamente ya no sé qué es real todo es contenido. todo es performance.,Generación Z y crisis de sentido,neutral,16182,272
13123,12/11/2023,user_20236,la cultura de internet destruyó nuestra capacidad de estar aburridos. y ahí está la creatividad.,Generación Z y crisis de sentido,neutral,16000,3378
13124,26/04/2022,user_82496,"Aceptamos términos y condiciones, sin leer, vendiendo nuestros datos. por usar apps gratis.",IA y pérdida de autonomía humana,neutral,12517,4772
13125,18/09/2023,user_60661,"la IA es útil pero estamos, perdiendo habilidades que no recuperaremos.",IA y pérdida de autonomía humana,negativo,2982,481
13126,23/02/2024,user_37305,Alexa controla mi casa mi celular mi vida. la IA mi trabajo ¿dónde estoy yo en todo esto?.,IA y pérdida de autonomía humana,neutral,12092,2425
13127,03/08/2023,user_91176,"Estudié 5 años para un título que no me sirve, en un mercado laboral. que ya no existe.",Generación Z y crisis de sentido,negativo,5615,3781
13128,02/03/2023,user_25759,Las apps escuchan mis conversaciones. tiene valor aunque sea lento.,IA y pérdida de autonomía humana,neutral,19525,2123
13129,05/09/2024,user_28088,"Alexa controla mi casa, mi celular mi vida, la IA mi trabajo. ¿dónde estoy yo en todo esto?.",IA y pérdida de autonomía humana,positivo,17748,356
13130,14/05/2024,user_85768,Pasé 2 horas editando una foto para Instagram. que borré a los 10 minutos porque no tuvo suficientes likes.,Generación Z y crisis de sentido,negativo,611,2513
13131,05/09/2024,user_8041,"Mis papás compraron casa a mi edad, yo apenas puedo. pagar mi comida del mes.",Generación Z y crisis de sentido,positivo,8523,4492
13132,09/06/2022,user_59600,antes teníamos Messenger y éramos felices ahora hay 20 apps. y nadie responde.,Generación Z y crisis de sentido,neutral,2402,4757
13133,23/07/2023,user_204,"nos están vendiendo la IA como solución, pero nadie habla de lo que perdemos.",IA y pérdida de autonomía humana,neutral,3969,1333
13134,26/11/2022,user_83427,"Las videollamadas no reemplazan, el contacto humano real. extraño abrazos sin pantallas.",Generación Z y crisis de sentido,neutral,11584,4369
13135,26/02/2023,user_18287,entre el doom scrolling y las noticias depresivas mi salud mental. va en picada.,Generación Z y crisis de sentido,neutral,11581,949
13136,31/08/2023,user_1468,"mi rutina es scroll, trabajo, scroll, dormir y repetir. ¿esto es vivir?.",Generación Z y crisis de sentido,neutral,14991,1560
13137,21/08/2022,user_7992,la cultura de internet destruyó nuestra capacidad de estar aburridos. y ahí está la creatividad.,Generación Z y crisis de sentido,negativo,19803,3360
13138,18/08/2022,user_33323,honestamente ya no sé qué es real todo es contenido. todo es performance.,Generación Z y crisis de sentido,neutral,14347,1381
13139,10/08/2023,user_63820,Tinder decide mis matches LinkedIn mis trabajos. las apps controlan mi vida social y laboral.,IA y pérdida de autonomía humana,negativo,9894,4276
13140,20/02/2023,user_60803,Renuncié a mi privacidad por comodidad. y ahora no sé cómo recuperarla.,IA y pérdida de autonomía humana,positivo,4117,2207
13141,14/10/2022,user_86519,"Empresas reemplazando humanos, con IA y bots, llamándolo. optimización de recursos.",IA y pérdida de autonomía humana,positivo,18125,4201
13142,16/07/2023,user_34630,Me preocupa que la IA tome decisiones. sobre mi vida sin que yo pueda cuestionarla.,IA y pérdida de autonomía humana,negativo,15990,2947
13143,21/03/2024,user_89860,"ChatGPT hace mi tarea, Google Maps decide mi ruta, Spotify elige mi música. ¿todavía pienso por mí mismo?.",IA y pérdida de autonomía humana,neutral,12982,1357
13144,29/02/2024,user_36418,Me preocupa que la IA tome decisiones. renuncio a algo de mi humanidad.,IA y pérdida de autonomía humana,negativo,8386,3304
13145,21/10/2022,user_13994,"Renuncié a mi privacidad, por comodidad, y ahora. no sé cómo recuperarla.",IA y pérdida de autonomía humana,neutral,3985,4130
13146,27/07/2023,user_34883,Todos mis amigos están emprendiendo o haciendo side hustles. y repetir ¿esto es vivir?.,Generación Z y crisis de sentido,negativo,3451,2216
13147,27/09/2023,user_33698,"la eficiencia no es todo a veces el proceso humano, tiene valor aunque sea lento.",IA y pérdida de autonomía humana,positivo,3255,1307
13148,13/03/2024,user_24832,"la IA es útil pero estamos, perdiendo habilidades que no recuperaremos.",IA y pérdida de autonomía humana,negativo,8001,265
13149,24/10/2023,user_62856,Alexa controla mi casa mi celular mi vida. que olvidamos cómo hacer cosas básicas.,IA y pérdida de autonomía humana,neutral,16716,222
13150,06/07/2022,user_58369,Alexa controla mi casa mi celular mi vida. la IA mi trabajo ¿dónde estoy yo en todo esto?.,IA y pérdida de autonomía humana,positivo,13823,2984
13151,06/09/2023,user_99867,honestamente ya no sé qué es real todo es contenido. todo es performance.,Generación Z y crisis de sentido,negativo,6133,4466
13152,09/03/2023,user_56394,Los algoritmos saben más de mí. que yo mismo es perturbador y conveniente.,IA y pérdida de autonomía humana,positivo,3500,2142
13153,15/10/2024,user_61853,"mi rutina es scroll, trabajo, scroll, dormir y repetir. ¿esto es vivir?.",Generación Z y crisis de sentido,positivo,16299,1380
13154,19/10/2023,user_29468,Renuncié a mi privacidad por comodidad. para crear para decidir. Mal camino.,IA y pérdida de autonomía humana,negativo,16493,2757
13155,12/07/2022,user_45564,"la IA es útil pero estamos, perdiendo habilidades que no recuperaremos.",IA y pérdida de autonomía humana,neutral,15527,3116
13156,19/05/2024,user_59183,"Netflix decide qué veo, Amazon qué compro, Instagram qué me gusta. perdí mi libre albedrío.",IA y pérdida de autonomía humana,neutral,9364,3258
13157,14/06/2022,user_73155,Renuncié a mi privacidad por comodidad. y ahora no sé cómo recuperarla.,IA y pérdida de autonomía humana,neutral,8744,149
13158,23/09/2022,user_7736,Aceptamos términos y condiciones sin leer. vendiendo nuestros datos por usar apps gratis.,IA y pérdida de autonomía humana,neutral,5138,220
13159,02/04/2022,user_86884,"la tecnología avanza más rápido, que nuestra ética y eso asusta.",IA y pérdida de autonomía humana,neutral,15053,55
